Day,Vista Banrep,FPCOFIXMK3M,FPCOFMKLN1Y,FPCOFMKLN2Y,FPCOFXMK1M,FPCOFXMK2M,FPCOFXMK3M1,FPCOFXMK3M2,FPCOFXMK3M3,FPCOVMKLN1Y,FPCOVMKLN2Y,FPCOBFIX10Y,FPCOCPFIX2Y,FPCOCPFIX5Y,FPCODTFB12M,FPCODTFB18M,FPCODTFB24M,FPCOIBR18M,FPCOIBRB12M,FPCOIBRB18M,FPCOIBRB24+,FPCOIBRB24M,FPCOIBRC12M,FPCOIBRR12M,FPCOIBRR18M,FPCOIPCB10+,FPCOIPCB10Y,FPCOIPCB2Y,FPCOIPCB5Y,FPCOIPCC10+,FPCOIPCC10Y,FPCOIPCC2Y,FPCOIPCC5Y,FPCOIPCR10+,FPCOIPCR10Y,FPCOIPCR2Y,FPCOIPCR5Y,COLTES CP,COLTES LP,COLTES,COLTES UVR,COLTES UVRCP,TRM,FPCOGVFX10Y,FPCOGVFIX2Y,FPCOGVFIX5Y,FPCOGVUVRLN,FPCOGFX10Y+,ICOLCAP,ACWI_COP,LEGATRUU_COP,INMOBILIARIO_COL,LEGATRUU_USD,SPX Index_COP,MXEF Index_COP,MXEA Index_COP
20220129,"190,949185","135,1720054","147,3918293","154,9432577","131,0765707","127,2204031","133,9500496","134,887301","136,1333248","125,8559271","157,053247","166,5852122","159,6550771","165,2535351","147,8094835","144,0441925","138,6144255","162,639007","156,3752228","162,6871108","150,3009596","164,2225319","156,59787","157,3650235","161,0011605","204,3275275","194,8805259","167,0954214","182,0314002","205,7435423","193,9139679","166,9238069","181,8883909","202,6598751","192,0667198","166,5626127","180,9470423","262,34","313,33","287,35","326,82","106,13","3982,6","158,4897757","147,2478505","150,9432348","130,2398309","149,9842378","15488,5","11970222,04","2077509,749","29336,15379","521,6466","17536830,45","4713340,98","8711572,92"
20220130,"190,9697044","135,1861335","147,3918293","154,9672986","131,0880956","127,2313589","133,9614925","134,9008969","136,1490233","125,8559271","157,077163","166,6269218","159,6865524","165,2959899","147,8094835","144,0441925","138,6144255","162,6677827","156,3985487","162,7158564","150,3293826","164,2527558","156,6208192","157,3869202","161,0297573","204,3835076","194,9340701","167,1281676","182,0806753","205,7997471","193,9673809","166,956807","181,9376283","202,7151753","192,1200684","166,5972855","180,9960538","262,34","313,33","287,35","326,82","106,13","3982,6","158,5291361","147,2688235","150,9805509","130,2524484","150,0221239","15488,5","11970222,04","2077509,749","29342,1406","521,6466","17536830,45","4713340,98","8711572,92"
20220131,"190,9902259","135,0657563","147,118724","154,684177","131,0419104","127,1627256","133,9000581","134,7873867","135,9709076","125,8559271","157,1460804","167,0035204","159,3873686","165,3721684","147,8094835","144,0441925","138,6144255","162,6881731","156,3509712","162,7851919","150,5254838","164,1836568","156,5755119","157,3482295","160,9527102","204,9851204","195,5042797","167,3556437","182,651412","206,4291717","194,5295568","167,1838032","182,475816","203,3423821","192,6502542","166,8261042","181,440753","262,28","314,28","287,9","327,27","106,22","3982,6","158,5463318","147,1442983","150,8674536","130,3409857","150,860975",15511,"12182972,53","2076986,834","29348,12863","521,5153","17822921,01","4768895,892","8772032,37"
20220201,"191,0107497","135,1014447","147,1804346","154,7640952","131,0647528","127,1897089","133,9244195","134,8210578","136,0187308","125,8559271","157,1961011","166,9803975","159,4949844","165,5490553","147,8094835","144,0441925","138,6144255","162,7505674","156,3973517","162,8541639","150,6150305","164,2780199","156,6185142","157,3803112","161,0011587","205,1840515","195,6782491","167,3779023","182,7519425","206,5842011","194,7011245","167,2054439","182,5732265","203,4813591","192,8105923","166,8473082","181,5298001","263,36","317,48","290,26","328,65","106,36","3942,73","159,9300375","147,1686435","151,4803317","130,886553","152,6170908",15501,"12169709,27","2058398,793","29354,710","522,0745","17847488,24","4765608,395","8834085,47"
20220202,"191,0312757","135,1057955","147,1743778","154,7387832","131,0740287","127,1961868","133,9341732","134,8268224","136,0165094","125,8559271","157,2296215","167,0330037","159,454801","165,4891627","147,8094835","144,0441925","138,6144255","162,7853184","156,4246347","162,893869","150,6678989","164,3142497","156,6477503","157,416401","161,0206467","205,7186778","196,4055453","167,4526274","183,0222223","207,2150033","195,3911816","167,2844402","182,8464032","204,1319891","193,4349819","166,9481277","181,814579","263,78","319,53","291,67","329,99","106,38","3923,61","160,8020346","147,2373026","151,7115069","131,3928664","153,7873551",15436,"12217493,76","2054213,863","29361,292","523,552","18047690,96","4771014,843","8953611,21"
20220203,"191,0518039","135,1163887","147,1853912","154,7364854","131,0854357","127,2055644","133,9468767","134,8383781","136,023859","125,8559271","157,2401289","166,9971894","159,4459634","165,4365815","147,8094835","144,0441925","138,6144255","162,7986989","156,4398606","162,9015159","150,658928","164,3206492","156,6632646","157,4327974","161,0572118","205,8801186","196,5811575","167,4776277","183,1304034","207,4319055","195,5464492","167,309894","182,9539722","204,3625903","193,520737","166,9765315","181,9217295","263,37","317,95","290,55","330,01","106,47","3928,05","160,169525","147,2470813","151,4686032","131,4474111","152,894291",15340,"11990372,63","2052613,526","29367,876","522,5528","17704648,47","4785637,531","8943151,98"
20220204,"191,0723342","135,1247139","147,1829133","154,7272421","131,0975053","127,2160298","133,958633","134,8476235","136,027961","125,8559271","157,2918039","166,9078633","159,3938556","165,2826849","147,8094835","144,0441925","138,6144255","162,8685246","156,4838121","162,9639482","150,7444572","164,3981094","156,7067018","157,474571","161,1671281","206,287001","197,1338045","167,6088574","183,5020074","207,8647052","196,1173609","167,4437839","183,3297598","204,7955193","194,1567277","167,1257846","182,3089079","263,57","319,42","291,53","331,32","106,69","3951,96","160,7982322","147,3329485","151,5824032","131,8625534","153,8718933",15333,"12098767,46","2054111,83","29374,461","519,7704","17802656,51","4830280,848","8891300,61"
20220205,"191,0928668","135,1420585","147,2061446","154,7538082","131,1123315","127,2311232","133,9742066","134,8646864","136,0471052","125,8559271","157,3170951","166,9496477","159,4265661","165,3249217","147,8094835","144,0441925","138,6144255","162,8980627","156,5088791","162,9935433","150,7732594","164,4288342","156,7316789","157,4992774","161,1964161","206,3429613","197,1873353","167,6407414","183,5510705","207,9210241","196,1707729","167,4758962","183,3786907","204,8509828","194,2101332","167,1592908","182,3573305","263,57","319,42","291,53","331,32","106,69","3962,68","160,8371122","147,3528231","151,6190041","131,8745478","153,9093255",15333,"12131586,31","2059683,769","29381,048","519,7704","17802656,51","4830280,848","8891300,61"
20220206,"191,1134016","135,159342","147,2293238","154,7803274","131,1270921","127,2461551","133,9897142","134,8816874","136,0661933","125,8559271","157,3423687","166,9914392","159,4592471","165,3671639","147,8094835","144,0441925","138,6144255","162,9275952","156,5339275","163,0231328","150,8020651","164,4595578","156,7566371","157,5239638","161,2256989","206,3989273","197,240872","167,6725901","183,6001335","207,9773488","196,224191","167,5079739","183,4276211","204,906452","194,2635451","167,1927655","182,4057513","263,57","319,42","291,53","331,32","106,69","3962,68","160,875997","147,3726611","151,6556075","131,8865369","153,9467626",15333,"12131586,31","2059683,769","29387,637","519,7704","17802656,51","4830280,848","8891300,61"
20220207,"191,1339386","135,1657554","147,1996589","154,7192326","131,1396732","127,2574022","134,0018226","134,8896912","136,065525","125,8559271","157,3635776","166,32292","159,3106986","164,8203377","147,8094835","144,0441925","138,6144255","162,9417789","156,5565095","163,0394444","150,7726341","164,4574492","156,7803012","157,5513009","161,2315747","207,2947008","197,4306938","167,6585287","183,5446848","209,1066048","196,4706581","167,5013517","183,3936473","206,0825329","194,7520167","167,2406653","182,4679733","263,02","320,27","291,85","333,04","107,07","3962,68","160,9216396","147,3449857","151,2657173","132,5396667","154,6791821",15524,"12123581,7","2058712,12","29394,227","519,5252","17779665,52","4834948,283","8961465,00"
20220208,"191,1544779","135,177231","147,2034461","154,7041292","131,1530886","127,2699905","134,0152789","134,9018817","136,07425","125,8559271","157,3986381","165,9797402","159,2522382","164,4760663","147,8094835","144,0441925","138,6144255","162,994432","156,5842622","163,0939365","150,8660249","164,5242141","156,8087865","157,5822355","161,2786826","207,6974903","197,7300507","167,6795061","183,7493131","209,5274669","196,774277","167,5269594","183,5894886","206,5022601","195,065224","167,2881014","182,6402088","261,93","317,33","289,65","332,23","106,81","3963,84","159,7332605","147,3441847","150,6489069","132,0670004","152,8923655",15340,"12197250,98","2051634,432","29400,818","517,5876","17851989,44","4816066,04","8918177,27"
20220209,"191,1750193","135,1832622","147,0982601","154,6673917","131,1653715","127,2807463","134,0271325","134,9096552","136,0728585","125,8559271","157,4201687","165,5041611","159,148482","164,1358557","147,8094835","144,0441925","138,6144255","163,0271648","156,6025642","163,1293463","150,9292121","164,5668253","156,8284637","157,6067792","161,3043668","208,1586397","198,3298933","167,721018","183,984588","210,0169552","197,3072287","167,5693745","183,8634227","206,9930135","195,3736161","167,3357786","183,0187619","260,99","315,97","288,47","331,8","106,72","3965,41","158,867764","147,320453","150,1123143","131,7874586","152,3462274",15243,"12391628,67","2056922,01","29407,411","518,7161","18072480,02","4884499,846","9041637,51"
20220210,"191,1955629","135,2041795","147,1330166","154,6854577","131,1817907","127,2978295","134,0442627","134,9300742","136,0975141","125,8559271","157,4346793","165,5493007","159,1873438","164,1874029","147,8094835","144,0441925","138,6144255","163,0396659","156,6177465","163,1389046","150,9720317","164,5822577","156,8440441","157,6236859","161,3223437","208,2875303","198,4397483","167,7730343","184,0232715","210,1710847","197,439076","167,6191784","183,9111724","207,152301","195,5788971","167,3766751","183,0903327","260,16","314,66","287,37","331,06","106,62","3939,31","158,2390334","147,2521443","149,6251868","131,4468902","151,7680262",14858,"12164510,49","2033239,797","29414,005","516,1411","17656894,42","4904523,018","9010736,51"
20220211,"191,2161087","135,214584","147,1464732","154,6878326","131,1954721","127,2959707","134,0577457","134,9418086","136,1033229","125,8559271","157,4561647","165,3132815","159,1521651","164,0494848","147,8094835","144,0441925","138,6144255","163,0910424","156,6381679","163,1931237","151,0669724","164,6327328","156,8640757","157,6423398","161,3520846","208,1583442","198,2957176","167,7829916","184,0174687","210,0271753","197,312173","167,6224801","183,8993857","207,0061026","195,4973958","167,3521536","183,051958","260,2","315,2","287,71","330,21","106,62","3917,75","158,2146709","147,2997209","149,649285","131,4034065","152,4244454",14869,"11906747,45","2022829,918","29420,601","516,3244","17365343,57","4875229,11","8957812,49"
20220212,"191,2366568","135,2323351","147,1714335","154,7154666","131,210507","127,3111529","134,0735152","134,9592249","136,1231238","125,8559271","157,4823852","165,3554178","159,1863869","164,0928158","147,8094835","144,0441925","138,6144255","163,121654","156,6643279","163,223789","151,0966725","164,6645384","156,8901268","157,6680551","161,3824906","208,2211671","198,3554982","167,8201211","184,0720883","210,0905102","197,3718284","167,6597612","183,9538368","207,0685089","195,5570709","167,3905243","183,1057933","260,2","315,2","287,71","330,21","106,62","3917,52","158,2532326","147,3213808","149,6864831","131,4160328","152,4616794",14869,"11906048,43","2022711,163","29427,198","516,3244","17365343,57","4875229,11","8957812,49"
20220213,"191,257207","135,249952","147,1963362","154,7430488","131,2254681","127,3262652","134,0892099","134,9765711","136,1426422","125,8559271","157,5085862","165,3975616","159,2205774","164,1361536","147,8094835","144,0441925","138,6144255","163,1522593","156,6904689","163,2544477","151,1263767","164,6963435","156,916158","157,6937478","161,412892","208,2839989","198,4152877","167,8572167","184,1267107","210,1538539","197,4314926","167,6970091","184,0082901","207,130924","195,6167549","167,4288661","183,1596291","260,2","315,2","287,71","330,21","106,62","3917,52","158,2917993","147,3429918","149,7236857","131,4286522","152,4989182",14869,"11906048,43","2022711,163","29433,797","516,3244","17365343,57","4875229,11","8957812,49"
20220214,"191,2777595","135,2650228","147,2246511","154,7371212","131,2397457","127,3402156","134,1041048","134,9913799","136,1582155","125,8559271","157,5306476","165,2395083","159,2122076","164,021558","147,8094835","144,0441925","138,6144255","163,1608963","156,7169412","163,2613231","151,0433497","164,6892714","156,9429627","157,721837","161,418062","208,2218923","198,3136934","167,9173911","184,2027027","210,0967271","197,3439629","167,7556356","184,0465931","207,0759805","195,5751076","167,4816354","183,0914186","258,92","312,96","285,88","328,78","106,46","3917,52","157,4548167","147,3657957","148,908686","130,5932462","150,7829549",14967,"11797415,6","2012701,508","29440,397","513,7693","17362387,32","4813946,69","8798049,47"
20220215,"191,2983141","135,2588883","147,1723259","154,5879158","131,2510469","127,3386398","134,1122209","134,9888603","136,1358534","125,8559271","157,5684866","163,6726822","158,85479","162,97672","147,8094835","144,0441925","138,6144255","163,1695947","156,7574424","163,2841386","151,1215626","164,7614716","156,9828906","157,7589968","161,3536361","208,1144935","198,2221887","167,9624587","184,2439892","209,9677637","197,2612843","167,7986853","184,0707969","206,9421699","195,5696887","167,5160902","183,0663895","259,24","313,98","286,62","328,76","106,53","3938,97","157,9182209","147,3671234","149,0802596","130,4711791","151,3564488",14900,"12030638,51","2022568,529","29446,999","513,4765","17668997,98","4857021,243","8897392,68"
20220216,"191,318871","135,2767172","147,2172464","154,6064458","131,2663526","127,354427","134,1284109","135,0064855","136,1553042","125,8559271","157,596225","163,8500033","158,865483","163,042166","147,8094835","144,0441925","138,6144255","163,2084909","156,7850351","163,322731","151,1842674","164,8059649","157,0104296","157,7864144","161,3949522","208,2035704","198,2700829","167,9527002","184,2694811","210,0782554","197,3282991","167,7900106","184,0897116","207,0576879","195,6971387","167,5122858","183,0655712","259,39","315,31","287,49","329,35","106,62","3946,88","158,3328722","147,3459091","149,1655927","130,7444786","152,3548673",15114,"12078597,4","2031600,434","29453,602","514,7358","17736791,64","4931371,949","8982525,38"
20220217,"191,3394301","135,3016927","147,2847645","154,6540331","131,2829478","127,3759588","134,1477491","135,0306673","136,1860498","125,8559271","157,6223331","163,9946596","158,9324525","163,1566381","147,8094835","144,0441925","138,6144255","163,2436918","156,8118051","163,3590798","151,2236444","164,8345856","157,0376514","157,8152916","161,4415521","208,2885674","198,5057154","168,0155514","184,3141602","210,1805489","197,5192848","167,8529199","184,1332635","207,1637245","195,7458886","167,5761825","183,1048181","259,87","316,04","288,11","328,96","106,64","3963,72","158,8232888","147,3541969","149,443075","130,4752217","152,5982295",15100,"11927190,21","2045101,153","29460,206","515,955","17225591,46","4887845,046","8874035,03"
20220218,"191,3599914","135,3219854","147,3272863","154,67992","131,29867","127,3940017","134,1653673","135,0508617","136,2088056","125,8559271","157,6448288","163,9148305","158,9522047","163,1292936","147,8094835","144,0441925","138,6144255","163,2749408","156,8340057","163,3882772","151,2606951","164,8538767","157,06025","157,8393247","161,4856541","208,6884176","198,8074562","168,1267064","184,6264694","210,6222525","197,8750064","167,9638464","184,424136","207,61118","196,2785355","167,688559","183,3346108","260,54","316,8","288,81","329,45","106,62","3953,26","159,2842249","147,3741155","149,8291046","130,5471501","152,8263749",15003,11794907,"2041143,645","29466,813","515,955","17094277,26","4841767,61","8788820,18"
20220219,"191,3805549","135,3406446","147,3521942","154,7085663","131,3137107","127,4108014","134,1817986","135,0692449","136,2296836","125,8559271","157,6699546","163,957335","158,9878575","163,173318","147,8094835","144,0441925","138,6144255","163,3045995","156,8590175","163,4179636","151,2895196","164,8846939","157,0851363","157,8638304","161,5152443","208,7512469","198,8672743","168,1634587","184,6809527","210,6856177","197,9346744","168,0007937","184,4785297","207,6736236","196,3381261","167,7267851","183,3886129","260,54","316,8","288,81","329,45","106,62","3927,25","159,3224341","147,3963573","149,8659736","130,559919","152,8636017",15003,"11717303,83","2027714,185","29473,82892","516,3191","17094277,26","4841767,61","8788820,18"
20220220,"191,4011206","135,3592267","147,3770364","154,7371546","131,3286659","127,4275265","134,1981456","135,0875503","136,2504918","125,8559271","157,6950623","163,9998473","159,0234768","163,2173509","147,8094835","144,0441925","138,6144255","163,3342522","156,8840097","163,4476443","151,3183478","164,9155099","157,1100024","157,8883138","161,5448289","208,8140853","198,9270902","168,2001742","184,7354386","210,7489843","197,9943403","168,0377054","184,5329235","207,7360661","196,3977144","167,764981","183,4426078","260,54","316,8","288,81","329,45","106,62","3927,25","159,3606479","147,4185455","149,9028474","130,5726809","152,9008334",15003,"11717303,83","2027714,185","29480,84698","516,3191","17094277,26","4841767,61","8788820,18"
20220221,"191,4216885","135,3846643","147,4021795","154,7985291","131,3483027","127,4496128","134,2169136","135,1120302","136,2827797","125,8559271","157,727977","164,1607801","159,1041781","163,2706887","147,8094835","144,0441925","138,6144255","163,3474425","156,9101301","163,4498349","151,3325295","164,952048","157,1347871","157,9085245","161,5936002","208,5970944","198,8138671","168,230137","184,6953813","210,5051783","197,8694994","168,0673119","184,496822","207,487148","196,2365426","167,7936581","183,4160845","260,59","315,81","288,23","329,56","106,65","3927,25","158,888601","147,4141178","149,8608065","130,3190764","152,1687991",15030,"11687142,55","2027681,982","29487,86671","516,3109","17127198,21","4802611,513","8726901,13"
20220222,"191,4422587","135,397861","147,4022126","154,8233814","131,3617074","127,462227","134,2308665","135,1241601","136,2961943","125,8559271","157,7464564","164,3030273","159,1529673","163,3878422","147,8094835","144,0441925","138,6144255","163,3674407","156,9286345","163,4690979","151,3452851","164,8794227","157,1417881","157,8760072","161,6155458","208,4924319","198,7589637","168,2622098","184,7497827","210,3541943","197,8263174","168,0964748","184,5763265","207,3234581","196,2375916","167,8111624","183,5627927","260,14","314,32","287,15","329,48","106,59","3927,25","158,3180047","147,3706234","149,59533","130,1426744","151,2319929","14990,5","11583973,69","2024378,379","29494,88811","515,4697","16920160,51","4742743,679","8664469,90"
20220223,"191,462831","135,412476","147,4192345","154,841854","131,3761515","127,4762025","134,2455333","135,1384648","136,3109931","125,8559271","157,7659843","164,2907702","159,176482","163,4472036","147,8094835","144,0441925","138,6144255","163,3957237","156,9487858","163,4960849","151,3280403","164,9083132","157,1650429","157,9107441","161,647749","208,3217907","198,6590668","168,2725654","184,8280605","210,1519096","197,7287267","168,1075578","184,6494896","207,1142113","196,1524064","167,8255896","183,6199405","259,63","313,15","286,25","329,74","106,66","3932,4","157,786284","147,3796586","149,3116596","130,1337639","150,47753","15155,5","11440649,29","2023057,785","29501,91119","514,4588","16533958,95","4722322,494","8610179,93"
20220224,"191,4834056","135,4332525","147,4500964","154,8788531","131,3932597","127,4949329","134,2623661","135,1585461","136,335911","125,8559271","157,7852358","164,2854696","159,2259683","163,4654731","147,8094835","144,0441925","138,6144255","163,4194884","156,9702969","163,520639","151,3506472","164,9319109","157,1857393","157,9279159","161,6773","208,5067326","198,8033478","168,2972624","184,9210201","210,3501465","197,8718159","168,1334247","184,7426159","207,3133862","196,289456","167,8572805","183,7133033","257,79","308,33","282,62","328,14","106,68","3913,79","155,8557002","147,3969204","148,2652989","129,2925425","147,510995",15100,"11373238,91","2000265,273","29508,93593","511,0814","16840052,31","4534684,825","8277647,27"
20220225,"191,5039823","135,4013657","147,3254538","154,660393","131,3879702","127,4737408","134,264162","135,1314631","136,2692224","125,8559271","157,8026664","162,9372394","158,7801915","162,4691069","147,8094835","144,0441925","138,6144255","163,4398451","156,982812","163,5411292","151,3571445","164,9443346","157,2022928","157,9584232","161,6976747","206,2932795","197,5433113","168,1270739","184,3348438","208,3906083","196,6397468","167,9578074","184,1503435","205,4496979","195,1649747","167,6519518","183,1019188","258,32","309,44","283,49","328,9","106,83","3940,2","156,3385499","147,3900083","148,5643611","129,5821784","148,1820312",15240,"11742584,04","2021478,238","29515,96235","513,0395","17157135,45","4585996,87","8521535,75"
20220226,"191,5245613","135,420838","147,3516638","154,68997","131,405398","127,4912627","134,2813645","135,1506668","136,2909391","125,8559271","157,828003","162,9798032","158,8168825","162,5135289","147,8094835","144,0441925","138,6144255","163,4698374","157,0080837","163,571177","151,38637","164,975638","157,2274372","157,983181","161,7274903","206,3564206","197,6036061","168,1643924","184,3897435","208,4541966","196,6998774","167,9953514","184,2051504","205,5123339","195,2250026","167,6908908","183,156331","258,32","309,44","283,49","328,9","106,83","3910,64","156,3775113","147,413731","148,6018519","129,59548","148,2196436",15240,"11654489,33","2006312,79","29522,99044","513,0395","17157135,45","4585996,87","8521535,75"
20220227,"191,5451425","135,4401757","147,3778075","154,7194876","131,4227434","127,5087086","134,2984809","135,1697912","136,3124286","125,8559271","157,8533212","163,0223752","158,8535402","162,55796","147,8094835","144,0441925","138,6144255","163,4998237","157,0333352","163,6012189","151,4155992","165,0069402","157,2525608","158,0079164","161,7573002","206,4195716","197,6639103","168,2016738","184,4446461","208,5177843","196,7600174","168,0328595","184,2599596","205,574966","195,2850403","167,7298003","183,210744","258,32","309,44","283,49","328,9","106,83","3910,64","156,4164771","147,4373856","148,6393478","129,608776","148,2572611",15240,"11654489,33","2006312,79","29530,02021","513,0395","17157135,45","4585996,87","8521535,75"
20220228,"191,5657259","135,4316034","147,2755446","154,6299162","131,4311499","127,5115759","134,3056339","135,1630932","136,2878361","125,8632142","157,8719386","162,9254547","158,6786487","162,2398851","147,8094835","144,0441925","138,6144255","163,5193762","157,0483822","163,6240994","151,4540408","165,0432507","157,2683749","158,0280119","161,7613884","206,1741913","197,2959483","168,1480814","184,1869086","208,3024085","196,4375019","167,9754729","184,005627","205,3849747","195,1000672","167,6552392","182,9682912","258,02","308,02","284,08","328,24","107,01","3910,64","155,8382771","147,4353319","148,3898078","129,0779477","147,3324551","15304,5","11645690,39","2015218,1","29537,05165","515,3167","17224313,28","4612548,501","8581165,05"
20220301,"191,5863115","135,4504905","147,365632","154,6613722","131,4477989","127,5294715","134,3224556","135,1814287","136,3090994","125,8791161","157,893399","163,0231805","158,7271683","162,3378264","147,8094835","144,0441925","138,6144255","163,5366642","157,061168","163,6445208","151,4826812","165,069838","157,2824489","158,0484728","161,7628486","206,1969047","197,1776719","168,1846631","184,1251813","208,2493028","196,3415201","168,0093059","183,9623397","205,3066005","195,0675711","167,6864533","182,9867791","259,05","309,98","284,08","332,26","107,62","3910,28","156,6166387","147,5594667","148,9722302","130,1228051","148,3996862",15495,"11460131,32","2026161,243","29544,89063","518,1627","16726073,65","4569407,056","8309630,04"
20220302,"191,6068993","135,4755951","147,3981735","154,7384644","131,4660935","127,5497457","134,3419666","135,2060741","136,3396075","125,880057","157,9155745","163,3587705","158,8649598","162,7432472","147,8094835","144,0441925","138,6144255","163,5657652","157,0823964","163,675361","151,5040091","165,0956154","157,3021181","158,0605137","161,7855329","206,5325567","197,4423853","168,2222203","184,2906291","208,5425641","196,5934057","168,0480826","184,1183008","205,5788373","195,2817548","167,7306386","183,1122176","259,84","310,77","284,86","334,6","107,79","3901,62","157,1679771","147,6264837","149,4398497","130,7323284","148,9675769",15430,"11565338,07","2002949,299","29552,73169","513,3635","16828872,98","4482581,597","8162916,86"
20220303,"191,6274894","135,4888711","147,4036473","154,746727","131,4811357","127,5623866","134,3566339","135,2191099","136,3518585","125,8974479","157,9329607","163,5444363","158,9287118","163,0107918","147,8094835","144,0441925","138,6144255","163,5718434","157,1032714","163,6834009","151,4899319","165,0881746","157,3227411","158,0799473","161,7837866","206,7382933","197,6028429","168,2085624","184,2613172","208,7967052","196,7325954","168,0351417","184,0891119","205,8407729","195,3557415","167,7202284","183,0839621","260,19","312,15","285,83","334,08","107,95","3862,95","157,7472663","147,6279757","149,6388022","130,7586645","149,9686559","15477,5","11366537,23","1983868,191","29560,57483","513,563","16391101,11","4404627,835","7918045,03"
20220304,"191,6480816","135,5023367","147,4111243","154,7514936","131,4968185","127,5550821","134,3721098","135,2323936","136,363684","125,9154469","157,9552526","163,7190545","158,9398031","163,0632404","147,8094835","144,0441925","138,6144255","163,5998786","157,1222005","163,7115984","151,2606549","165,1171879","157,3422128","158,1020176","161,8110733","206,7433854","197,6304692","168,2669063","184,3208171","208,8030983","196,7475101","168,0929262","184,1228908","205,8492359","195,3295062","167,7758323","183,0357344",260,"311,57","285,41","333,54","108,12","3771,77","157,6229701","147,6592604","149,5357437","130,706419","149,5537",15520,"10925007,24","1939034,897","29568,42005","514,0915","16564377,77","4380986,666","7788705,60"
20220305,"191,6686761","135,5233979","147,4377425","154,782889","131,514859","127,5733896","134,3909104","135,2533813","136,3867726","125,9348491","157,9823399","163,7614264","158,9775905","163,1072264","147,8094835","144,0441925","138,6144255","163,6305082","157,1479971","163,7423209","151,2902203","165,1486986","157,3681071","158,1282662","161,8410437","206,806895","197,6911232","168,3047035","184,3762982","208,8672031","196,8079992","168,1314777","184,1782665","205,9123798","195,3899672","167,8180301","183,0906627",260,"311,57","285,41","333,54","108,12","3806,11","157,6618019","147,6886583","149,5729912","130,7194114","149,591468",15520,"11024473,74","1956688,799","29576,26736","514,0915","16564377,77","4380986,666","7788705,60"
20220306,"191,6892727","135,5443878","147,4642963","154,814234","131,5328208","127,5916258","134,4096324","135,2742979","136,4097966","125,9542313","158,0094131","163,8038059","159,0153504","163,1512222","147,8094835","144,0441925","138,6144255","163,6611342","157,1737747","163,7730404","151,3197897","165,1802092","157,3939827","158,1544974","161,8710083","206,8704148","197,7517868","168,3424668","184,4317826","208,931318","196,8684979","168,1699973","184,2336451","205,9755334","195,450438","167,8602051","183,1455924",260,"311,57","285,41","333,54","108,12","3806,11","157,7006374","147,7180152","149,6102431","130,7323977","149,6292408",15520,"11024473,74","1956688,799","29584,11675","514,0915","16564377,77","4380986,666","7788705,60"
20220307,"191,7098716","135,5580223","147,4647506","154,7317409","131,5493146","127,6068544","134,427491","135,2895291","136,4179176","125,9710338","158,0204946","162,0973191","158,764005","161,9959488","147,8094835","144,0441925","138,6144255","163,6411172","157,1854555","163,7439144","151,3880388","165,1465607","157,4070625","158,1745111","161,8842586","207,0210506","197,6163482","168,3095617","184,2875907","209,2741636","196,8106973","168,1320577","184,1377224","206,3644351","195,6300538","167,8097644","183,20845","258,22","307,1","282,01","332,97","108,34","3806,11","155,7743095","147,5905844","148,5091825","130,3712262","147,1699286",15518,"10731479,39","1945759,554","29591,96822","511,22","16015857,42","4221370,863","7610552,58"
20220308,"191,7304727","135,5629264","147,4440185","154,6057581","131,5628608","127,6030189","134,4431944","135,2965349","136,4109062","125,9943308","158,0318979","162,0363682","158,4938873","161,5847468","147,8094835","144,0441925","138,6144255","163,6501469","157,2130254","163,7548221","151,3478186","165,1543784","157,4340479","158,1994619","161,8812799","207,2071575","197,7045943","168,3309121","184,3501496","209,4746266","196,9024072","168,15519","184,2011543","206,5696192","195,7329426","167,8407469","183,2750615","257,08","304,8","280,19","331,81","108,13","3813,41","154,5139699","147,5372362","147,8426478","129,79551","145,6083271",15484,"10668777,16","1936673,827","29599,82177","507,8588","15731254,8","4134136,193","7459248,28"
20220309,"191,7510761","135,574605","147,4518669","154,5890087","131,576644","127,6158037","134,4587254","135,3083134","136,4190032","126,0126133","158,0428464","161,9528087","158,4550108","161,5448562","147,8094835","144,0441925","138,6144255","163,6511084","157,2273646","163,7520664","151,3842073","165,1596406","157,4502775","158,2252352","161,897475","206,9824197","197,6157806","168,3604424","184,3245935","209,2260738","196,7995526","168,1847401","184,1815818","206,319029","195,5824334","167,8706063","183,2746155","257,14","305,31","280,53","331,41","108,11","3787,18","154,6311869","147,5875474","147,8805226","129,7065653","146,2482297",15494,"10913819,58","1924781,214","29607,67741","508,236","16011677,05","4082268,743","7701129,04"
20220310,"191,7716816","135,594096","147,4775484","154,614383","131,5944637","127,6330928","134,4769582","135,3278168","136,4395401","126,0285042","158,0450036","161,9666352","158,4748515","161,553091","147,8094835","144,0441925","138,6144255","163,6478272","157,2385691","163,7482489","151,3629535","165,1464642","157,4620725","158,2400875","161,8984086","206,8074103","197,5216353","168,4154381","184,3548417","209,0252147","196,7101568","168,2384185","184,2145623","206,1153223","195,5053614","167,9182908","183,3160665","256,98","305,37","280,51","330,27","108,22","3746,43","154,5589901","147,5259994","147,7864675","129,3507728","146,4757538",15577,"10757948,67","1895431,705","29615,53514","505,9301","16261782,48","4209985,635","7840818,60"
